group,student_id,source_response_id,prolific_id,order,article_id,set,category,article_key,article_version_label,pre_acc,post_acc,kgain,pre_idk_rate,post_idk_rate,learned_from_idk_n,corrected_misconception_n,lost_correct_n,n_questions,normalized_gain
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,2,29734,B,Space,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0,1,0,6,0.5000000000000001
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,3,29739,A,Health,news_2,news_2a,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.0,2,1,0,6,0.7499999999999999
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,4,29753,B,Health,news_0,news_0b,0.5,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,1,2,1,6,0.6666666666666667
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,5,29775,A,Tech,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,6,29802,A,Humans,news_2,news_2a,0.5,1.0,0.5,0.16666666666666666,0.0,1,2,0,6,1.0
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,7,29846,B,Nature,news_0,news_0b,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0,2,0,6,0.49999999999999994
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,8,29866,A,Nature,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,3,1,0,6,1.0
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,9,29873,A,Humans,news_2,news_2a,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,0.49999999999999994
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,10,29902,A,Nature,news_2,news_2a,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,4,0,0,6,0.8
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,11,29929,A,Physics,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,12,29943,B,Tech,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,13,29958,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,14,29988,B,Humans,news_0,news_0b,0.3333333333333333,0.8333333333333334,0.5,0.5,0.0,2,1,0,6,0.7499999999999999
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,15,30052,A,Physics,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,16,30061,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,17,30086,A,Space,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,18,30184,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,19,30214,B,Space,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,20,30708,B,Tech,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,1,29733,B,Health,news_0,news_0b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,2,29734,B,Space,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,4,0,0,6,0.8
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,3,29739,A,Health,news_2,news_2a,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,0.8
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,4,29753,B,Health,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,5,29775,A,Tech,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,6,29802,A,Humans,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,7,29846,B,Nature,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,5,0,1,6,0.8
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,8,29866,A,Nature,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,9,29873,A,Humans,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,10,29902,A,Nature,news_2,news_2a,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,4,0,0,6,0.8
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,11,29929,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,12,29943,B,Tech,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,13,29958,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,14,29988,B,Humans,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,15,30052,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,16,30061,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,17,30086,A,Space,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,18,30184,A,Tech,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,19,30214,B,Space,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,6,R_8LebMwzcge5LNrw,60f56465fd0548429f9393c9,20,30708,B,Tech,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,1,29733,B,Health,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,2,29734,B,Space,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,2,2,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,3,29739,A,Health,news_2,news_2a,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,4,29753,B,Health,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,5,29775,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,6,29802,A,Humans,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,7,29846,B,Nature,news_0,news_0b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,1,1,6,0.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,8,29866,A,Nature,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,9,29873,A,Humans,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,10,29902,A,Nature,news_2,news_2a,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,4,0,0,6,0.8
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,11,29929,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,12,29943,B,Tech,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,13,29958,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,14,29988,B,Humans,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,15,30052,A,Physics,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.5,0.0,3,2,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,16,30061,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,17,30086,A,Space,news_2,news_2a,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,0.5000000000000001
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,18,30184,A,Tech,news_2,news_2a,0.5,1.0,0.5,0.16666666666666666,0.0,1,2,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,19,30214,B,Space,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,7,R_2zcDz09JGJS4ntN,667665d15c9eb57d59e9c4db,20,30708,B,Tech,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,1,29733,B,Health,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,2,29734,B,Space,news_0,news_0b,0.5,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,0.6666666666666667
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,3,29739,A,Health,news_2,news_2a,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,1,0,1,6,0.0
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,4,29753,B,Health,news_0,news_0b,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,2,0,0,6,0.49999999999999994
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,5,29775,A,Tech,news_2,news_2a,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0,0,0,6,0.0
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,6,29802,A,Humans,news_2,news_2a,0.8333333333333334,0.16666666666666666,-0.6666666666666666,0.16666666666666666,0.6666666666666666,0,0,4,6,-4.000000000000002
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,7,29846,B,Nature,news_0,news_0b,0.6666666666666666,0.5,-0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0,2,6,-0.49999999999999983
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,8,29866,A,Nature,news_2,news_2a,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,9,29873,A,Humans,news_2,news_2a,0.5,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,1,0,0,6,0.33333333333333326
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,10,29902,A,Nature,news_2,news_2a,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,2,1,1,6,0.49999999999999994
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,11,29929,A,Physics,news_2,news_2a,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,1,0,0,6,0.19999999999999998
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,12,29943,B,Tech,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,13,29958,B,Physics,news_0,news_0b,1.0,0.5,-0.5,0.0,0.0,0,0,3,6,
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,14,29988,B,Humans,news_0,news_0b,0.8333333333333334,0.6666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,1,6,-1.0000000000000007
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,15,30052,A,Physics,news_2,news_2a,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0,1,1,6,0.0
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,16,30061,B,Physics,news_0,news_0b,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0,0,0,6,0.0
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,17,30086,A,Space,news_2,news_2a,0.8333333333333334,0.6666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0,2,6,-1.0000000000000007
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,18,30184,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,19,30214,B,Space,news_0,news_0b,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,1,0,0,6,0.25
G3b,8,R_2OJaGfz6UfnLSa1,669bd6c4234af70d89c1009c,20,30708,B,Tech,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,1,29733,B,Health,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,2,29734,B,Space,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.0,4,1,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,3,29739,A,Health,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,4,29753,B,Health,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,3,1,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,5,29775,A,Tech,news_2,news_2a,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,1,1,6,0.5000000000000001
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,6,29802,A,Humans,news_2,news_2a,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,7,29846,B,Nature,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,1,1,6,0.5000000000000001
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,8,29866,A,Nature,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,9,29873,A,Humans,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2,2,0,6,0.6666666666666666
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,10,29902,A,Nature,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,1,3,0,6,0.6666666666666666
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,11,29929,A,Physics,news_2,news_2a,0.0,0.5,0.5,1.0,0.5,3,0,0,6,0.5
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,12,29943,B,Tech,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,3,1,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,13,29958,B,Physics,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,4,0,0,6,0.8
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,14,29988,B,Humans,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,15,30052,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,16,30061,B,Physics,news_0,news_0b,0.16666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.16666666666666666,4,0,1,6,0.6
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,17,30086,A,Space,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,4,0,0,6,0.6666666666666666
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,18,30184,A,Tech,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.0,4,1,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,19,30214,B,Space,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,9,R_20PJLBOeFP98lfT,6932ba5e88c5e1b4d2b3351b,20,30708,B,Tech,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,1,29733,B,Health,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,2,29734,B,Space,news_0,news_0b,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,3,29739,A,Health,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,4,29753,B,Health,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,5,29775,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,6,29802,A,Humans,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,7,29846,B,Nature,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,8,29866,A,Nature,news_2,news_2a,1.0,0.6666666666666666,-0.3333333333333333,0.0,0.0,0,0,2,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,9,29873,A,Humans,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,10,29902,A,Nature,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,11,29929,A,Physics,news_2,news_2a,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,12,29943,B,Tech,news_0,news_0b,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,13,29958,B,Physics,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,14,29988,B,Humans,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,15,30052,A,Physics,news_2,news_2a,1.0,0.8333333333333334,-0.16666666666666666,0.0,0.0,0,0,1,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,16,30061,B,Physics,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,17,30086,A,Space,news_2,news_2a,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,18,30184,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,19,30214,B,Space,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,10,R_2bSI520zCO5kTu1,6666f429189c11bfd516794a,20,30708,B,Tech,news_0,news_0b,1.0,0.8333333333333334,-0.16666666666666666,0.0,0.0,0,0,1,6,
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,1,29733,B,Health,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,2,29734,B,Space,news_0,news_0b,0.3333333333333333,0.8333333333333334,0.5,0.16666666666666666,0.0,1,2,0,6,0.7499999999999999
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,3,29739,A,Health,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,4,29753,B,Health,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,0.5000000000000001
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,5,29775,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,6,29802,A,Humans,news_2,news_2a,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0,2,0,6,1.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,7,29846,B,Nature,news_0,news_0b,0.5,0.8333333333333334,0.3333333333333333,0.0,0.0,0,2,0,6,0.6666666666666667
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,8,29866,A,Nature,news_2,news_2a,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,9,29873,A,Humans,news_2,news_2a,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,2,0,0,6,0.49999999999999994
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,10,29902,A,Nature,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,11,29929,A,Physics,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,12,29943,B,Tech,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,13,29958,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,14,29988,B,Humans,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.0,3,2,0,6,0.8333333333333334
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,15,30052,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,16,30061,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,17,30086,A,Space,news_2,news_2a,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,4,0,0,6,0.8
